created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
15/10/2020 00:15,1.32E+18,@carrieksada Getting #JoeBiden elected is their get out of jail free card. Why do you think the swamp is working overtime...to save all the asses,0,0,Twitter Web App,1901050070,Tom Kendrew,TomKendrew,"Boston, MA native
Christian, Believer in the 2nd amendment 
A proud Deplorable!",24/09/2013 16:31,122,"Nashville, TN",36.1622296,-86.7743531,Nashville,United States of America,North America,Tennessee,TN,02:15.2
15/10/2020 00:15,1.32E+18,"Inside the Life of #HunterBiden, #JoeBiden’s #Scandal-Plagued Son: https://t.co/VRCfneNhBF.",4,5,Twitter Web App,2870008455,Priority News Now,WandS_Headlines,Presenting the most significant world news headlines. Follow us to keep up-to-date on the news you need to know.,10/11/2014 03:31,833,Canada,61.0666922,-107.9917071,,Canada,North America,,,02:15.7
15/10/2020 00:15,1.32E+18,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣  #JoeBiden  #HunterBiden https://t.co/9jxu4bMSX4,0,0,Twitter Web App,110762790,"Not just me, Us.",MechaMC,HPV P16 Neck Cancer survivor.  Pushead fan and one of the SuperFriends.,02/02/2010 17:53,165,NONE YA. ,,,,,,,,02:16.7
15/10/2020 00:15,1.32E+18,Coming next to Muskegon  #TrumpIsANationalDisgrace #TrumpIsALaughingStock #TrumpVirusDeathToll215K #TrumpVirus #TrumpIsKillingAmericans #TraitorTrump #BidenHarrisToSaveAmerica #Biden #SuperSpreaderTrump #COVID19 https://t.co/OpWFxFqbwJ,1,0,Twitter Web App,44172625,Wingsfan99,uobrims,Retired Power lifter (465 lb Bench Press) w/ a brain. Love 🇯🇲Blue Mountain Coffee. tRump LIES AND SUCKS! I follow back.🌊🌊🌊🌊😻#FBR Meow no DM links,02/06/2009 18:19,4702,"Holland, MI",52.5001698,5.7480821,,Netherlands,Europe,,,02:16.2
15/10/2020 00:15,1.32E+18,#Trump outmaneuvers Grandpa Groper #JoeBiden and liberal babies at #NBC are crying along with liberals living in mommy's basement across the country.  https://t.co/mnqGHdDZqM,1,0,Twitter Web App,350903254,khnfri,khnfri,A free man and successful small business owner that hopes he can help keep America from turning into yet another failed social democracy.,08/08/2011 13:56,361,,,,,,,,,02:17.2
15/10/2020 00:15,1.32E+18,"OK, so the #HunterBiden emails confirmed what everybody already knew regarding #JoeBiden's #QuidProQuo. But, does anyone  else have *extreme* reservations about how the information was obtained?",0,0,Twitter for Android,1253816166,Antiseptic Handwash,gratuitoushygie,"Zillenial. Agnostic. Secular Classical Liberal. ||
Trying to remain centered in the political circus.",09/03/2013 08:45,85,New Zealand,-41.5000831,172.8344077,,New Zealand,Oceania,,,02:17.7
15/10/2020 00:15,1.32E+18,@samiamsamh @katiecouric Trump is desperate to silence #Biden and desperate cause he is loding. #NBCIsTrumpsAccomplice #BoycottNBC Resist &amp; record #abc2020 special #JoeBidenTownHall https://t.co/1TsXsOpb7Y,0,0,Twitter for iPhone,264954642,Jaloney Caldwell,sunbeanz,#BidenHarris2020 Dump #PutinsPuppet Covid-19 is Trump's Failure.  TrumpsAmerica is ugly. BlackLivesMatter Love is Love,12/03/2011 19:00,1326,ON EARTH,,,,,,,,02:18.3
15/10/2020 00:15,1.32E+18,Here’s what they are trying to stop you from knowing... #TwitterCensorship #BidenHarris2020 #biden #BidenCares #BLEXITBacksTheBlue #WalkAway #FightBack https://t.co/FB8q6vKpya,0,0,Twitter for iPhone,1.29E+18,Kitty Cat,KittyCa18601486,,28/07/2020 18:41,46,,,,,,,,,02:18.8
15/10/2020 00:16,1.32E+18,#Twitter Locks Kayleigh McEnany's Account And Deletes Her Last Tweet About #NYPost #Biden Expose... https://t.co/DMVoaMMEz1 via @weaselzippers,1,1,Twitter for iPad,260527870,Jay Dittlinger,1Dittlinger,"Christian, ProLife, Conservative. Gun control means hitting your target. Determined to keep our country great. I follow Patriots. #democratsAreTheEnemy",04/03/2011 01:52,20852,USA,39.7837304,-100.4458825,,United States,North America,,,02:19.8
15/10/2020 00:16,1.32E+18,"LMAO.... US ELECTION SECTION OF TWITTER! 

#HunterBiden Story with #JoeBiden &amp; corruption strangling missing. https://t.co/DndtrGwqEE",3,0,Twitter for Android,2715055093,JamesMarchese MPA JD,JLMarchese111,"Poli Sci -J.D.  Master Columbia University,  Actor/Producer & Banker. 
ECCE EQUUS ALBUS
Correcting #FAKENEWS #WHISTLEBLOWER 
 Fighting for #WETHEPEOPLE",07/08/2014 17:45,191440,"New Jersey, USA",40.0757384,-74.4041622,,United States of America,North America,New Jersey,NJ,02:19.3
15/10/2020 00:16,1.32E+18,"@ddale8 @Lynn_Henning Well, #Biden keeps saying he had no knowledge of what #Hunter was up to.",0,0,Twitter for iPhone,28115082,Crazy Father,18southerncharm,"Divorced father of 3 amazing children, Conservative, true Conservative, Hate Conservative Posers, Sports Lover",01/04/2009 14:26,468,,,,,,,,,02:20.3
15/10/2020 00:16,1.32E+18,@markknoller Care to give input on the #JoeBiden issue? Selective tweeting maybe?,0,0,Twitter for iPhone,598456996,Fence_Rider,Real__American,Divorced dad. 2 kids that hate me. That’s why I’m on Twitter. Give me the FACTS.,03/06/2012 16:18,193,Good old AMERICA ,51.4477037,5.9660693,Horst aan de Maas,The Netherlands,Europe,Limburg,LI,02:20.8
15/10/2020 00:16,1.32E+18,"Well #JoeBiden you are a liar, and owe this man an apology.
https://t.co/PfJTMNm9vg
#CNN #MSNBC #FoxNews #NYTimes  #BidenHarris #TrumpPence2020 https://t.co/HVU5sLpbZV",1,1,Twitter Web App,1.02E+18,horse0626,horse06262018,,18/07/2018 19:38,5,,,,,,,,,02:21.4
15/10/2020 00:16,1.32E+18,"Under Section 230 Twitter and Facebook limit Rudy Giuliani inspired fake email published by New York Post as an effort to harm #JoeBiden, as #trump administration continues to cheat in 2020 election, hoping to protect donald trump for four more years from criminal prosecution.",0,0,Twitter Web App,342789658,conexión,MagnumForamen,☘️ perfervid | ⚖️ | All unfolding from the influence within ☘️,26/07/2011 15:49,3774,United States,39.7837304,-100.4458825,,United States,North America,,,02:21.9
15/10/2020 00:16,1.32E+18,Where’s Joe?! Doesn’t he want to denounce this YUGE story that broke today?! #Biden #BurismaBiden #BidenGate,1,0,Twitter for iPhone,501440302,sarah 🇺🇸⭐️,sarah014,"Truth Seeker, Wife, Trump supporter",24/02/2012 04:22,116,,,,,,,,,02:22.4
15/10/2020 00:16,1.32E+18,"@JoeBiden Any comment, @JoeBiden ?

#HunterBiden #JoeBiden #Ukraine #HunterBidenEmails 

https://t.co/zQfdqSfIMP",1,0,Twitter Web App,1.22E+18,Twitta From Tha Shitta,ThaShitta,Constantly regretting ordering the kung pao,30/01/2020 23:40,9,,,,,,,,,02:22.9
15/10/2020 00:16,1.32E+18,"Joe Biden is a disgrace to this country ...  he should step out of the Presidential nomination immediately....   he is a cheat.   A liar.  And has taken American for a ride for 47 years.  A govt salary for 47 years yet he is a multimillionaire 

#BidenTownHall
#JoeBiden",0,0,Twitter for iPhone,1.17E+18,Project $1M,Bet2amillion,"Gambling Entusiast
1x bet, Win
Next bet will be 2x
18 straight wins =$1M!!
Poker, DFS, politics and other ridiculousness! 
Come along for the ride!",11/09/2019 22:25,322,,,,,,,,,02:23.4
15/10/2020 00:16,1.32E+18,#JoeBiden #LyingBiden #CorruptBiden  https://t.co/9SCLzJECeX,0,0,Twitter Web App,1.05E+18,Bass_Playing_Rich,FenderBassman62,,21/10/2018 20:52,1,,,,,,,,,02:24.0
15/10/2020 00:16,1.32E+18,#JoeBiden Tells #Americans That Think They’re Better Off Under Trump They ‘Probably Shouldn’t’ Vote For Him https://t.co/18LAyGqlY0 via @TPInsidr,0,0,Twitter Web App,7.56E+17,RicZar,bullitt4248,Pro-Life - Pro Freedom,21/07/2016 03:55,3341,United States,39.7837304,-100.4458825,,United States,North America,,,02:24.5
15/10/2020 00:16,1.32E+18,Let’s check plane manifests! #nocalendars #JoeBiden  #noproblem,0,0,Twitter for iPhone,1.21E+18,ElleJay,ElleJay24492802,"Mom, Grammie, Public Administrator, Community and Economic developer, Educator, Local-business supporter, DKG",07/01/2020 22:39,5,SOWEGA,,,,,,,,02:25.0
15/10/2020 00:17,1.32E+18,"#twitter #censors #trump campaign to silence her re #joebiden son #hunterbiden n his #ukraine #crimes

https://t.co/JamuhKPz7g",0,0,Twitter for Android,3921203607,joe highland,highlandsqNEWS,this site is for highland square NEWS(akron ohio)mainly crime in the area & the morons that commit it!!!! & most likely fool akron politicians,10/10/2015 20:02,100,"Akron, OH",41.083064,-81.518485,Akron,United States of America,North America,Ohio,OH,02:25.5
15/10/2020 00:17,1.32E+18,"@bpolitics @business If #JoeBiden is the first king of #USA, there will be not police at anywhere. All cities will be under control by #CCP terrorists with AK47 gun.",0,0,Twitter for Android,520216105,Nguyen Xuan Hien,hiennx2k4,Philosophy Researcher.,10/03/2012 08:29,7,"Ho Chi Minh, Vietnam",13.2904027,108.4265113,,Vietnam,Asia,,,02:26.0
15/10/2020 00:17,1.32E+18,"🔥🔥BREAKING
🔥🔥 2.5 M views in 2 days.
#CIA #Whistleblower implicates #Biden #Obama #HillaryClinton in SEAL Team Six slaughter.
#Benghazi #BenghaziBombshell
#JohnBrennan #BenRhodes
#Potus44 #OsamaBinLaden
#ObamaBidengate #IRAN #obl
https://t.co/ymt7pDlgnO",4,3,Twitter for Android,1.12E+18,PRES. TRUMP will NEVER SELL AMERICA 🇺🇸,HoboIowa,"MikeDeWine, cashin in + killn Ohio, not w Rona but w PCR testing agitprop.Breathe-In China masks, swampcrat says. SMILE 😷 I'm owned by 🇨🇳 & u will bow to Me!",21/04/2019 14:13,568,"Ohio, USA",40.2253569,-82.6881395,,United States of America,North America,Ohio,OH,02:26.5
15/10/2020 00:17,1.32E+18,"#RegulateBigTech
#RegulateSiliconValley 
#Google #Twitter #Facebook 
End #AntiTrust #Exemption 
Break up the #BigTech #Monopolies 
#RedChina Owns #SiliconValley 
#RedChina Owns #Biden 
#HunterBidenChinaPayoff 
#BillionAndHalf
#Burisma #Ukraine Corruption 
#BidenFamilyCorruption https://t.co/e1Q4uAFqov",0,0,Twitter Web App,2818208253,RickenRich,RickenRich,"Rickenbacker guitars and basses are the interest... and Military History, Generals, that kind of thing; and musings about Political conspiracies; support BrOTs",09/10/2014 03:25,604,"California, USA",36.7014631,-118.7559974,,United States of America,North America,California,CA,02:27.1
15/10/2020 00:17,1.32E+18,It looks like #Twitter is in full spin mode defending its decision to censor the #NYPost article exposing #JoeBiden's ties to #HunterBiden and #Ukraine corruption. #Election2020 #communism https://t.co/odTReCqVIe,1,0,Twitter Web App,26239560,Dennis Furlan ℹ,dennisfurlan,"Freelance writer, communications specialist, creative solutions provider — and just a guy.",24/03/2009 13:48,1907,"Burlington, Ontario, Canada",43.3248924,-79.7966835,Burlington,Canada,North America,Ontario,ON,02:27.6
15/10/2020 00:17,1.32E+18,#Biden will cancel town hall,0,0,Twitter Web App,314079067,FactCheckerUSA,paulC38,"I am a conservative..gotta problem with my free speech!? 
FOLLOW BACK ALL THAT FOLLOW ME..lost my previous account. 1A & 2A supporter. AIR FORCE VET.",09/06/2011 17:43,487,Indiana,40.3270127,-86.1746933,,United States of America,North America,Indiana,IN,02:28.1
15/10/2020 00:17,1.32E+18,"No matter how smooth #JoeBiden’s voice is, he is the head of the swamp that #Trump is trying to clean up. While we struggle, those we elect collect millions &amp;live in luxury. #tweeter &amp; #facebook will profit largely in money, control &amp; power under a #BidenHarris Administration. https://t.co/8UlfcvpZkt",0,0,Twitter for iPhone,2369775918,🇺🇸,tiabo555,"mother, civil servant, musician, love ❤️ America #MAGA",03/03/2014 03:28,1565,United States New York,,,,,,,,02:28.6
15/10/2020 00:17,1.32E+18,Why didn’t Joe come out and have a press conference today?  Confront the allegations and explain why they are untrue.  People need answers. Something fishy here 🐟🤔 #Election2020  #Biden,0,0,Twitter for iPhone,18420214,Brian,luckeydogg,"Always thinking... sometimes doing. Fan of the Wisconsin Badgers, Apple products, and likes his yard to be BOTB.",28/12/2008 02:47,170,"Vernon Hills, IL",42.2204892,-87.9803604,,United States of America,North America,Illinois,IL,02:29.1
15/10/2020 00:17,1.32E+18,#HunterBiden #JoeBiden https://t.co/hBSoa3dqh2,0,0,Twitter for iPhone,8.11E+17,Rodger Stone,SSEditorials,Rodger Stone's kicking libtard snowflake ass since January 2017. I count a Twitter block as a tango down. #AnimalMother,19/12/2016 01:52,774,"Fort Worth, TX",32.753177,-97.3327459,Fort Worth,United States of America,North America,Texas,TX,02:29.7
15/10/2020 00:17,1.32E+18,"#Twitter blocks the account of one of the largest newspapers in the U. S. They #censoring, covering up for #Biden's crookedness. #Trump2020 https://t.co/9QIe3ggJlS",2,0,Twitter Web App,19580451,Michael Osuna,mlosuna,,27/01/2009 06:30,133,"McKinney, TX",33.1976496,-96.6154471,McKinney,United States of America,North America,Texas,TX,02:30.2
15/10/2020 00:17,1.32E+18,https://t.co/x005aYrVmP #censroship #JoeBiden #donaldtrump2020,0,0,Twitter Web App,119979844,andy loggins,andyloggins,,05/03/2010 03:44,42,,,,,,,,,02:30.7
15/10/2020 00:17,1.32E+18,#Facebook y #Twitter limitan la distribución de una historia sobre #Biden ..,1,1,Twitter for iPhone,7.33E+17,Ahora Fresh News 📡,AhoraFreshNews,#AFN 📡#News & #Media #BreakingNews,19/05/2016 01:53,436,EEUU,,,,,,,,02:31.2
15/10/2020 00:17,1.32E+18,#HunterBiden #BidenCrimeFamily #Biden https://t.co/9PUHj8L2dl,0,0,Twitter Web App,55213845,Jonathan McKane,JBMcKane,Not a Dem.,09/07/2009 11:53,425,,,,,,,,,02:31.7
15/10/2020 00:17,1.32E+18,@Ky_Gill28 Maybe #giuliani Meant Big Octopus Surprise Today On #Biden? 😄 😁 😆 😅 😂 🤣 https://t.co/oHsHNfeb4k,3,1,Twitter Web App,7.57E+17,george-t🖖🌊💙,therealwombat1,"aFlawedRepositoryOfTrivia &DumbAssFacts""EXPERT""!NOT A SPAMMER! All HaveARight2 TheirOwnOpinion(WithinReason)ME+U! FOLLOW AFTER CHECKING UNFOLLOW IF UNFOLLOWED!😄",23/07/2016 01:17,8100,Phobos RESIST,,,,,,,,02:32.8
15/10/2020 00:17,1.32E+18,"@ThomTillis &amp; @SenatorBurr could you please speak out and shine a light on the Twitter &amp; Facebook election interfering censorship of the biden emails &amp; crackpipe photos.  
#HunterBidenEmails 
#HunterBiden 
#HuntersEmails 
#BurismaBiden 
#BurismaGate 
#JoeBiden",1,0,Twitter for iPhone,1.22E+18,Mike,1mikeontheright,"Trump 2020 Baby!!! @DrawPrettyBoxes is my love & life. Father of 2. Geaux LSU!!! FYI, I don’t proofread my tweets",11/01/2020 19:39,1908,"North Carolina, USA",35.6729639,-79.0392919,,United States of America,North America,North Carolina,NC,02:32.2
15/10/2020 00:17,1.32E+18,".@DrewHolden360 on Thread Reader App – Thread Reader App

Another great 🧵 by Drew on the hypocrisy of blue check marks &amp; #MSM 

#NYPost #Vote #VoteGold #VoteRed #VoteBlue #HunterBiden #JoeBiden #SteeleDossier #Election2020 #WalkAway #HunterBidenEmails  https://t.co/gBA2xDxpm1",1,0,Twitter for iPhone,1.04E+18,JustMe,MakeupdeC,"Obsessions: Makeup, true crime/forensic, comicbooks, all things STEM, and 🇵🇷.",23/09/2018 22:55,121,"Florida, United States",27.7567667,-81.4639835,,United States of America,North America,Florida,FL,02:33.8
15/10/2020 00:17,1.32E+18,#JoeBiden LIED to you. He DID discuss #HunterBiden’s corrupt foreign bus... https://t.co/ytDGXw7qfb,0,0,Twitter Web App,168257373,Bosco Bolt,BoscoBolt,"Praise God, from whom all blessings flow!",18/07/2010 21:17,77,,,,,,,,,02:33.3
15/10/2020 00:17,1.32E+18,#Trump #Election2020 #USA #JoeBiden #Debates2020 #COVID19 https://t.co/wHS1ALSldk,0,0,Twitter for Android,3152041127,David Viellard,Vavid1,"Gardez moi de la hiérarchie, mes élèves je m'en occupe

#viedeprof",09/04/2015 15:56,198,,,,,,,,,02:34.3
15/10/2020 00:17,1.32E+18,#twitter #twittercensors #TwitterCensorship #usa #trump #Election2020 #biden #BidenIsALiar https://t.co/7ceWz3HH8k,0,0,Twitter Web App,1.01E+18,Éric,ric09160767,,10/06/2018 22:34,109,,,,,,,,,02:34.8
15/10/2020 00:17,1.32E+18,Disqualified. Withdrawal from the race. #JoeBiden #HunterBiden #HunterBidenEmails #Biden #impeachment #Election2020 #Swamp #Ukraine #crackhead,1,0,Twitter for iPhone,412296745,TheRealJoeBedridden,Immortal_J,"MBA, MIT Business, DU, Small business owner.",14/11/2011 14:17,9,East Liberty,40.4620685,-79.9239522,Pittsburgh,United States of America,North America,Pennsylvania,PA,02:36.4
15/10/2020 00:17,1.32E+18,Here's the #NYPost story about #Biden that's being censored: https://t.co/48G5fnrnn0,0,0,Twitter Web App,3148481723,Jonty,Vote4Jonty,"Vote #Jonty4Preston - let me help YOU get more for YOUR money the Council take from you, inc. the £1000s you pay Councillors!",08/04/2015 16:37,139,NorthWest England,,,,,,,,02:35.9
15/10/2020 00:17,1.32E+18,Inside Hunter #Biden's murky history of business dealings in China https://t.co/gNDGtOTwz8,0,0,Twitter for iPhone,4441711287,Joseph Grund,MrJosephGrund,"Since 2011, Joseph Grund has functioned as an Associate Manager with Ameriprise Financial, having first joined the company as an advisor in 2008.",10/12/2015 21:59,87,"Palm Beach Gardens, FL",26.8233946,-80.1386547,,United States of America,North America,Florida,FL,02:36.9
15/10/2020 00:17,1.32E+18,What has #HunterBiden been up to? Know who you are voting for and who #biden is beholden to... #BidenHarris2020  https://t.co/z8ogWj2iXy,0,0,Twitter for iPhone,1.29E+18,Kitty Cat,KittyCa18601486,,28/07/2020 18:41,46,,,,,,,,,02:37.4
15/10/2020 00:17,1.32E+18,By the time the #JoeBiden Administration ends @NYGovCuomo will be 71 years old too old to return to the Governorship his younger brother @ChrisCuomo could run to take his place he will be 51 next year he could follow in his father’s and brother’s footsteps. https://t.co/ZCp7iOsJkJ,0,0,Twitter for iPhone,1.16E+18,cory shilts,CoryShilts,I am up for adoption I really hate America too many Republicans for my liking anyone in Canada or Germany please call 678-516-1529 to sponsor me,17/08/2019 05:00,32,"Atlanta, GA",33.7490987,-84.3901849,Atlanta,United States of America,North America,Georgia,GA,02:37.9
15/10/2020 00:17,1.32E+18,Tried again &amp; it seems Twitter still censoring New York Post article on #HunterBiden introducing #JoeBiden to Ukrainian businessman https://t.co/l1XzkoHV0H,2,1,Twitter Web App,836755153,KarinCAtrades,KarinCAtrades,I write when I find areas of interest.   ;) Opinions are my own.  Lifelong Dem to Independent voter 2008 to GOP 2020.,21/09/2012 01:41,526,United States,39.7837304,-100.4458825,,United States,North America,,,02:38.5
15/10/2020 00:18,1.32E+18,"Smoking-gun email reveals how Hunter Biden introduced Ukrainian businessman to VP dad https://t.co/F1LQSAHqsb
#JoeBiden #Biden #Ukrainian #Obama #HunterBiden #Corruption #politics #business
#vivomix
#news #noticias #trend #trending #TrendingNow #viral #viralnews #trends #politics",1,0,Twitter Web App,2150268482,Vivo Mix,VivoMix1,,23/10/2013 05:05,8,,,,,,,,,02:39.5
15/10/2020 00:18,1.32E+18,"#nypost #HunterBiden #JoeBiden #HunterBidenEmails
https://t.co/kGFdXeRAUL",0,0,Twitter for iPad,9.86E+17,Dickel_Hertz,dickel_hertz,Well,16/04/2018 19:40,31,Paint bank WV,,,,,,,,02:40.0
15/10/2020 00:18,1.32E+18,"🇺🇸 USA | Estados Unidos | EE.UU. | Florida

La práctica totalidad de la prensa estadounidense es demócrata y están publicando qué #Biden lleva ventaja sobre #Trump

Sólo hay que observar la asistencia a los mítines de uno y otro.

El algodón no engaña, mucho ruído y pocas nueces. https://t.co/F1FQUEoaNP",69,52,Twitter for iPhone,1.15E+18,𝐅𝐢𝐧𝐚𝐧𝐳𝐚𝐬 𝐓𝐢𝐦𝐞𝐬,Finanzas_Times,✞ #Investments | #Stocks | #Pharol | #OIBR3 ➳ ١١:١١ ❆ ☞ 𝕄𝕪 𝕥𝕨𝕖𝕖𝕥𝕤 𝕒𝕣𝕖 𝕤𝕥𝕣𝕚𝕔𝕥𝕝𝕪 𝕡𝕖𝕣𝕤𝕠𝕟𝕒𝕝 𝕠𝕡𝕚𝕟𝕚𝕠𝕟𝕤 ⭒,02/07/2019 11:42,75697,"Zurich, Suiza 🇨🇭",47.3744489,8.5410422,Zurich,Switzerland,Europe,Zurich,ZH,02:40.5
15/10/2020 00:18,1.32E+18,"Well, CCP won’t let people express ideas and words freely and that’s CCP. When does the US stop the freedom of speech? Censorship? WOW. Another CCP is rising up. Let’s all move to Mars. #CCP #censorship #biden",0,1,Twitter for iPhone,1.06E+18,Dijonmustard😷,Dijonmustard9,Dijon mustard chips for life. Serious eater but can’t cook well. Daily whining but very true feelings.,18/11/2018 16:42,3,,,,,,,,,02:41.0
15/10/2020 00:18,1.32E+18,Should the SEC get involved. An in kind donation made to #JoeBiden . Let’s see people get carted to jail . https://t.co/Q3DXtpT51M,0,0,Twitter for iPhone,1308638562,TI,1515243,,27/03/2013 21:19,857,Canada,61.0666922,-107.9917071,,Canada,North America,,,02:41.6
15/10/2020 00:18,1.32E+18,@JoeBiden #Truth #COVID19 #Trump #Biden #Harris https://t.co/zUdf09Ydxm https://t.co/GLXpSN2zCq,0,0,Twitter for Android,1.25E+18,BillDozer Gaming,BilldozerG,"Adult gaming streamer on Facebook. I usually stream Madden, NCAA 14 #MTGA & MORE! Might even have a few jokes for ya! https://t.co/b2c1bKZOj0",05/04/2020 12:32,4,,,,,,,,,02:42.1
15/10/2020 00:18,1.32E+18,Who read the NY Post today? Definitely worth it! #cdnpoli #Biden #Election2020 #Fascism #thisiswhatcorruptionlookslike,0,0,Twitter Web App,8.82E+17,VictoryValor,victorysteff,,04/07/2017 12:08,23,,,,,,,,,02:42.6
15/10/2020 00:18,1.32E+18,"@washingtonpost going on the defense 🙄... sheilding their beloved #Democrat #JoeBiden 

WP is worst of liberal media.  Consider the reporter, and source. #Ukrainian prosecutor #HunterBiden 

#Corruption on the Left  
#Election2020 

https://t.co/8Vw4HXqblk",0,0,Twitter for iPhone,1186762116,😎,64TB12,#NativesForTrump🛡 #GodAndCountry ✝️ #Trump2020 🇺🇸,16/02/2013 16:45,98,,,,,,,,,02:43.1
15/10/2020 00:18,1.32E+18,How many is this now? 20? They're attempting to silence the truth. The left doesn't want you to know that they've LITERALLY sold us out. That they're actively working AGAINST the American people! Wake up and look around! Look what a #Biden vote REALLY is! https://t.co/GnF7KQlXKs,0,0,Twitter Web App,294337116,Renee Lynn (Parler: @ProtectTheChildren),Deel_icious,"We deserve the truth, regardless what we may find. Stand up, patriots! 

Find me on Parler: @ProtectTheChildren",06/05/2011 23:45,57,,,,,,,,,02:43.6
15/10/2020 00:18,1.32E+18,He said “never” so we will see how #JoeBiden flip flops on this once he’s cornered with evidence. https://t.co/oAabTgX2Tx,0,0,Twitter for iPhone,1.27E+18,The Eagle has Landed,EagleLanded2020,"Conservative who loves America, 20 years of Service to Country, not a Victim, not a Crybaby, my dead Cat doesn’t vote, and yes, God sent Trump to save America!",14/06/2020 04:24,95,,,,,,,,,02:44.2
15/10/2020 00:18,1.32E+18,"To: George W. Bush 
Mr. President, please endorse #JoeBiden!  Help save our country! 
#PresidentBush Our lonely nation turns its eyes to you.",24,2,Twitter for Android,2293697378,Connie here-for-Outlander Sandlin,Yr_Obt_Svt,"Long-time fan of Diana Gabaldon & her Outlander-verse. Wife, mom, grandma, friend, reader, birder. I admire people with skills. Blurter, occasionally funny.",16/01/2014 02:20,3347,"Puriscal, Costa Rica",9.7333656,-84.4094351,,Costa Rica,North America,Provincia San José,,02:44.7
15/10/2020 00:18,1.32E+18,"Twitter won't let you post the NYPost link on it.. but I sure can give you my monologue on the #JoeBiden #HunterBiden email scandal.  https://t.co/zSrejOUTGe
Has Joe been lying the whole time?",607,382,Twitter Web App,19737700,Joe Pags Pagliarulo,JoeTalkShow,"Syndicated Talk Show Host🎙️📺🇺🇸 I live by MLK's Dream. Follow me -- or I can't see your tweets. Bots, Trolls and profanity = mute to frustrate you",29/01/2009 22:03,107399,"San Antonio, TX",29.4246002,-98.4951405,San Antonio,United States of America,North America,Texas,TX,02:45.2
15/10/2020 00:18,1.32E+18,Why the hell would Joe Biden log this illegal shady meeting... stupid comment #Biden Campaign. #Tucker this Kate Bedingfield lady is so not interesting #BidenCorruption #HunterBidenEmails,2,0,Twitter for iPhone,1.29E+18,Red is Right,MAGA_RED9,🇺🇸 💥 #MAGA 💥 🔴 Not all republicans are right but the philosophy is . #ProLife #2A #KAG2020 #BlueLivesMatter #OilField $ 1776⚔️2020,13/08/2020 16:21,69,USA,39.7837304,-100.4458825,,United States,North America,,,02:46.7
15/10/2020 00:18,1.32E+18,@JoeBiden is beyond crooked. #ObamaBidenGate #JoeBiden #KamalaHarris #HunterBidenEmails https://t.co/MuTRcd7yxJ,0,0,Twitter for iPhone,236153945,Rob Martin,robbymartin3,"Husband, Father, sales professional, golfer, athlete and human optimization enthusiast.",09/01/2011 23:02,105,,,,,,,,,02:45.7
15/10/2020 00:18,1.32E+18,#JoeBiden calls early 'lid' for reporters amid the @nypost's #HunterBiden #SmokingGun exposé https://t.co/KDPAgLLqCv via @nypost,2,1,Twitter for Android,27379436,Kiran,kiranjoyv,,29/03/2009 04:25,362,"Toronto, Ontario",43.6534817,-79.3839347,Toronto,Canada,North America,Ontario,ON,02:46.2
15/10/2020 00:18,1.32E+18,It’s called censorship.  Unacceptable. #Election2020 #Biden https://t.co/4aXMGD5tq7,0,0,Twitter for iPhone,18420214,Brian,luckeydogg,"Always thinking... sometimes doing. Fan of the Wisconsin Badgers, Apple products, and likes his yard to be BOTB.",28/12/2008 02:47,170,"Vernon Hills, IL",42.2204892,-87.9803604,,United States of America,North America,Illinois,IL,02:47.3
15/10/2020 00:19,1.32E+18,#HunterBiden #Biden #JoeBidenIsSick #BigTechCoup #VoteRED2020RemoveEveryDemocrat #VOTE,0,0,Twitter for iPhone,77833002,Tippy,QuippyTippy,#Christian #MAGA #KAG #Trump2020 #ProLife #Dogs #Texan #AllLivesMatter #BackTheBlue,27/09/2009 21:13,3225,"Texas, USA",31.8160381,-99.5120986,,United States of America,North America,Texas,TX,02:47.8
15/10/2020 00:19,1.32E+18,"#JoeBiden's homes. The sacrifices of Public Service. ""Even as a kid in high school I'd been seduced by real estate,"" he wrote in his 2007 https://t.co/nwtqeWa0VX",1,2,Twitter for Android,90028762,Vladz Hammer 🏆 🇺🇸,Vladzhammer,"🎙AMP Podcasting HOF 🏆, CoHost OFR, Conspiracy Otter & Slashertainment, Podcast Editor & Producer, Gamer, Father & Husband, Guitarist, Your new Best Friend 🤠",14/11/2009 21:50,670,"Pennsylvania, USA",40.9699889,-77.7278831,,United States of America,North America,Pennsylvania,PA,02:48.3
